business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
82394,Senor Sisig #4,Off The Grid,San Francisco,CA,,,,,,82394_20170426,04/26/2017 12:00:00 AM,90,Routine - Unscheduled,82394_20170426_103118,Employee eating or smoking,Moderate Risk,,,,,
82656,The Pin Up,772 Folsom St,San Francisco,CA,94107,,,,,82656_20170411,04-11-2017 00:00,81,Routine - Unscheduled,82656_20170411_103157,Food safety certificate or food handler card not available,Low Risk,,,,,
83804,Wise Sons Delicatessen,1520 Fillmore St,San Francisco,CA,94115,,,,,83804_20180508,05-08-2018 00:00,81,Routine - Unscheduled,83804_20180508_103150,Improper or defective plumbing,Low Risk,,,,,
83945,Z. Cioccolato,474 Columbus Ave,San Francisco,CA,94133,,,,,83945_20180228,02/28/2018 12:00:00 AM,96,Routine - Unscheduled,83945_20180228_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,
84338,Tacos El Gondo,Off The Grid,San Francisco,CA,,,,,,84338_20161007,10-07-2016 00:00,88,Routine - Unscheduled,84338_20161007_103133,Foods not protected from contamination,Moderate Risk,,,,,
84971,Cafe Med,201 Pine St,San Francisco,CA,94104,,,,,84971_20190206,02-06-2019 00:00,,Complaint,84971_20190206_103120,Moderate risk food holding temperature,Moderate Risk,,,,,
85925,New Heng Fung Inc,2444 Noriega St,San Francisco,CA,94122,,,,14155740221,85925_20180925,09/25/2018 12:00:00 AM,,Complaint,85925_20180925_103139,Improper food storage,Low Risk,,,,,
86138,Baladie Cafe,337 Kearny St,San Francisco,CA,94108,,,,,86138_20190403,04-03-2019 00:00,67,Routine - Unscheduled,86138_20190403_103114,High risk vermin infestation,High Risk,,,,,
87338,Lemonade,781 Mission St,San Francisco,CA,94103,,,,,87338_20171106,11-06-2017 00:00,,Complaint,87338_20171106_103156,Permit license or inspection report not posted,Low Risk,,,,,
87613,Tommy's Joynt,1101 Geary Blvd,San Francisco,CA,94109,,,,,87613_20180618,06/18/2018 12:00:00 AM,,Complaint,87613_20180618_103114,High risk vermin infestation,High Risk,,,,,
87791,Maple Restaurant,5820 Mission St,San Francisco,CA,94112,,,,,87791_20190604,06-04-2019 00:00,70,Routine - Unscheduled,87791_20190604_103132,Improper thawing methods,Moderate Risk,,,,,
87927,K-OZ Restaurant Brewery,121 7th St.,San Francisco,CA,94103,,,,,87927_20190521,05/21/2019 12:00:00 AM,87,Routine - Unscheduled,87927_20190521_103105,Improper cooling methods,High Risk,,,,,
88574,Teaspoon,2125 Polk St,San Francisco,CA,94109,,,,,88574_20161121,11/21/2016 12:00:00 AM,86,Routine - Unscheduled,88574_20161121_103131,Moderate risk vermin infestation,Moderate Risk,,,,,
88780,Commissary: Sabella and LaTorre Seafoods,Pier 45  Shed B,San Francisco,CA,94133,,,,,88780_20171218,12/18/2017 12:00:00 AM,92,Routine - Unscheduled,88780_20171218_103150,Improper or defective plumbing,Low Risk,,,,,
88799,Village House,3398 Balboa St A,San Francisco,CA,94121,,,,14155526655,88799_20170918,09/18/2017 12:00:00 AM,,Complaint,88799_20170918_103139,Improper food storage,Low Risk,,,,,
89128,The Bird,115 New Montgomery St,San Francisco,CA,94105,,,,,89128_20190717,07/17/2019 12:00:00 AM,92,Routine - Unscheduled,89128_20190717_103161,Low risk vermin infestation,Low Risk,,,,,
89648,Zaoh Restaurant,1555 Mission St,San Francisco,CA,94103,,,,,89648_20170112,01-12-2017 00:00,,New Ownership,89648_20170112_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,
89847,Mission Asia Noodle,5249 Mission St.,San Francisco,CA,94112,,,,,89847_20170802,08-02-2017 00:00,,New Ownership,89847_20170802_103133,Foods not protected from contamination,Moderate Risk,,,,,
90015,Laundre,2401 Mission St,San Francisco,CA,94110,,,,,90015_20171130,11/30/2017 12:00:00 AM,98,Routine - Unscheduled,90015_20171130_103157,Food safety certificate or food handler card not available,Low Risk,,,,,
91828,Old Ship,298 Pacific Ave,San Francisco,CA,94111,,,,,91828_20170627,06/27/2017 12:00:00 AM,79,Routine - Unscheduled,91828_20170627_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,
91847,Home Skillet SF,1001 Market St.,San Francisco,CA,94103,,,,,91847_20180208,02-08-2018 00:00,88,Routine - Unscheduled,91847_20180208_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
91984,Cha Cha Cha,1801 Haight St,San Francisco,CA,94117,,,,,91984_20190627,06/27/2019 12:00:00 AM,,Complaint,91984_20190627_103147,Inadequate ventilation or lighting,Low Risk,,,,,
92174,Bandit,683 Geary St,San Francisco,CA,94102,,,,,92174_20190207,02-07-2019 00:00,90,Routine - Unscheduled,92174_20190207_103139,Improper food storage,Low Risk,,,,,
92352,Khamsa,1503 15th St.,San Francisco,CA,94103,,,,,92352_20171127,11/27/2017 12:00:00 AM,79,Routine - Unscheduled,92352_20171127_103103,High risk food holding temperature,High Risk,,,,,
92568,Chennai Kings,418 Beach St,San Francisco,CA,94133,,,,,92568_20190318,03/18/2019 12:00:00 AM,75,Routine - Unscheduled,92568_20190318_103132,Improper thawing methods,Moderate Risk,,,,,
93289,Bluestone Lane,227 Front St,San Francisco,CA,94111,,,,,93289_20171221,12/21/2017 12:00:00 AM,83,Routine - Unscheduled,93289_20171221_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,
93835,Japanese House,480 6th St,San Francisco,CA,94103,,,,,93835_20190312,03-12-2019 00:00,82,Routine - Unscheduled,93835_20190312_103139,Improper food storage,Low Risk,,,,,
94590,City Produce,174 06th St,San Francisco,CA,94103,,,,,94590_20190905,09-05-2019 00:00,96,Routine - Unscheduled,94590_20190905_103139,Improper food storage,Low Risk,,,,,
94654,94654 Derby Grill/Tony's Pizza,24 Willie Mays Pl Rm 2103,San Francisco,CA,,,,,,94654_20180326,03/26/2018 12:00:00 AM,94,Routine - Unscheduled,94654_20180326_103139,Improper food storage,Low Risk,,,,,
94706,Agricole II,355 11th St suite 100,San Francisco,CA,94103,,,,,94706_20190909,09-09-2019 00:00,77,Routine - Unscheduled,94706_20190909_103131,Moderate risk vermin infestation,Moderate Risk,,,,,
94944,Equator Coffees,222 02nd St,San Francisco,CA,94105,,,,,94944_20180212,02-12-2018 00:00,94,Routine - Unscheduled,94944_20180212_103129,Insufficient hot water or running water,Moderate Risk,,,,,
95841,The Korean Kitchen,1220 09th Ave,San Francisco,CA,95122,,,,,95841_20181026,10/26/2018 12:00:00 AM,,Complaint,95841_20181026_103131,Moderate risk vermin infestation,Moderate Risk,,,,,
97200,DOPPIO ZERO,395 Hayes St,San Francisco,CA,94102,,,,,97200_20190123,01/23/2019 12:00:00 AM,86,Routine - Unscheduled,97200_20190123_103133,Foods not protected from contamination,Moderate Risk,,,,,
97277,OYE MANAGUA,3385 Mission St,San Francisco,CA,94110,,,,,97277_20190617,06/17/2019 12:00:00 AM,85,Routine - Unscheduled,97277_20190617_103103,High risk food holding temperature,High Risk,,,,,
97469,FAT BELI DELI,2598 San Bruno Ave,San Francisco,CA,94134,,,,14155630049,97469_20190114,01/14/2019 12:00:00 AM,84,Routine - Unscheduled,97469_20190114_103150,Improper or defective plumbing,Low Risk,,,,,
97735,PUSHCART FARE,3224 22nd St,San Francisco,CA,94110,,,,14155609788,97735_20190910,09-10-2019 00:00,79,Routine - Unscheduled,97735_20190910_103132,Improper thawing methods,Moderate Risk,,,,,
98071,BOBO'S BISTRO,600 YORK St,San Francisco,CA,94110,,,,,98071_20181129,11/29/2018 12:00:00 AM,91,Routine - Unscheduled,98071_20181129_103105,Improper cooling methods,High Risk,,,,,
100126,Lamas Peruvian Food Truck,Private Location,San Francisco,CA,,,,,,100126_20190403,04-03-2019 00:00,85,Routine - Unscheduled,100126_20190403_103105,Improper cooling methods,High Risk,,,,,
2131,DRAGON WELL,2142 CHESTNUT St,San Francisco,CA,94123,37.800528,-122.438664,POINT (-122.438664 37.800528),,2131_20171214,12/14/2017 12:00:00 AM,92,Routine - Unscheduled,2131_20171214_103139,Improper food storage,Low Risk,17,17,4,6,13
14740,Eggette Cafe,3136 Noriega St,San Francisco,CA,94122,37.753338,-122.497572,POINT (-122.497572 37.753338),,14740_20190920,09/20/2019 12:00:00 AM,98,Routine - Unscheduled,14740_20190920_103154,Unclean or degraded floors walls or ceilings,Low Risk,39,39,10,7,35
7764,YASUKOCHI'S SWEET SHOP,1790 SUTTER St,San Francisco,CA,94115,37.78659,-122.429815,POINT (-122.429815 37.78659),14155938165,7764_20180718,07/18/2018 12:00:00 AM,90,Routine - Unscheduled,7764_20180718_103154,Unclean or degraded floors walls or ceilings,Low Risk,101,101,4,11,30
37482,Bursa,60 West Portal Ave.,San Francisco,CA,94127,37.740144,-122.466569,POINT (-122.466569 37.740144),14155564006,37482_20180222,02/22/2018 12:00:00 AM,92,Routine - Unscheduled,37482_20180222_103120,Moderate risk food holding temperature,Moderate Risk,46,46,10,8,41
10373,El Tonayense #1,1717 Harrison St,San Francisco,CA,,37.769426,-122.413446,POINT (-122.413446 37.769426),14155556127,10373_20170724,07/24/2017 12:00:00 AM,79,Routine - Unscheduled,10373_20170724_103102,Unclean hands or improper use of gloves,High Risk,53,53,3,2,20
101430,IZAKAYA MAYUMI,2221 CLEMENT ST,San Francisco,CA,94121,,,,14155516475,101430_20190930,09/30/2019 12:00:00 AM,96,Routine - Unscheduled,101430_20190930_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
5869,VISITACION VALLEY ELEMENTARY SCHOOL,55 SCHWERIN St,San Francisco,CA,94134,,,,14155464796,5869_20181024,10/24/2018 12:00:00 AM,100,Routine - Unscheduled,,,,,,,,
66698,Stanley's Steamers,Macys - Geary Entrance,San Francisco,CA,,0,0,,,66698_20190710,07-10-2019 00:00,,Structural Inspection,,,,,,,,
67564,ITHAI,720 Post St,San Francisco,CA,94109,37.787691,-122.413717,POINT (-122.413717 37.787691),,67564_20180511,05-11-2018 00:00,,Reinspection/Followup,,,,50,50,6,3,21
68148,Sheng Kee Bakery & Cafe,814-816 Irving St,San Francisco,CA,94122,,,,,68148_20180330,03/30/2018 12:00:00 AM,,Complaint,,,,,,,,
68269,Walgreens #1126,1979 MISSION St,San Francisco,CA,94103,,,,14155558749,68269_20180724,07/24/2018 12:00:00 AM,,Complaint,,,,,,,,
71469,Papa John's Pizza,969 Sutter St,San Francisco,CA,94109,,,,,71469_20180726,07/26/2018 12:00:00 AM,,Reinspection/Followup,,,,,,,,
77548,Poc-Chuc Restaurant,2886 16th St,San Francisco,CA,94103,,,,,77548_20180223,02/23/2018 12:00:00 AM,,Reinspection/Followup,,,,,,,,
80253,Raavi,533 Jackson St,San Francisco,CA,94133,,,,,80253_20170224,02/24/2017 12:00:00 AM,,Complaint,,,,,,,,
81383,Sammy's Cafe,1416 Bush St,San Francisco,CA,94109,,,,,81383_20161107,11-07-2016 00:00,,Reinspection/Followup,,,,,,,,
82963,Anzu To You,428 11th St,San Francisco,CA,,,,,,82963_20170728,07/28/2017 12:00:00 AM,,Reinspection/Followup,,,,,,,,
85550,Ijji,252 Divisadero St,San Francisco,CA,94117,,,,,85550_20190131,01/31/2019 12:00:00 AM,,Non-inspection site visit,,,,,,,,
86885,Franklin Market,2836 Franklin St,San Francisco,CA,94123,,,,,86885_20170907,09-07-2017 00:00,,Reinspection/Followup,,,,,,,,
88155,Limon Rotisserie,Off The Grid,San Francisco,CA,,,,,,88155_20161004,10-04-2016 00:00,,New Construction,,,,,,,,
88500,Split Bread,2300 Polk St,San Francisco,CA,94109,,,,,88500_20161110,11-10-2016 00:00,,New Ownership,,,,,,,,
89751,Fisherman's Grotto,2847 Taylor St,San Francisco,CA,94133,,,,,89751_20170928,09/28/2017 12:00:00 AM,,New Construction,,,,,,,,
89968,The Riddler,528 Laguna St,San Francisco,CA,94102,,,,,89968_20170104,01-04-2017 00:00,,New Ownership,,,,,,,,
90583,Mixt Greens/Mixt,51 Yerba Buena Lane,San Francisco,CA,94105,,,,,90583_20180223,02/23/2018 12:00:00 AM,,Complaint,,,,,,,,
91502,Robin,620 Gough St,San Francisco,CA,94102,,,,,91502_20170705,07-05-2017 00:00,,New Construction,,,,,,,,
92225,Native Co.,163 02nd St,San Francisco,CA,94105,,,,,92225_20190830,08/30/2019 12:00:00 AM,,Reinspection/Followup,,,,,,,,
97896,AN CHI,5827 Geary Blvd,San Francisco,CA,94121,,,,,97896_20181205,12-05-2018 00:00,,New Ownership,,,,,,,,
101393,RON'S PIT STOP BBQ,103 HORNE AVE,San Francisco,CA,94124,,,,,101393_20190624,06/24/2019 12:00:00 AM,,New Ownership,,,,,,,,
39295,Warfield Theatre/F & B Associates,982 Market St,San Francisco,CA,94102,37.782583,-122.409919,POINT (-122.409919 37.782583),,39295_20180207,02-07-2018 00:00,94,Routine - Unscheduled,39295_20180207_103145,Improper storage of equipment utensils or linens,Low Risk,20,20,5,10,34
33920,Lalita Thai Restaurant & Bar,96 McAllister St,San Francisco,CA,94102,37.780989,-122.413686,POINT (-122.413686 37.780989),,33920_20170927,09/27/2017 12:00:00 AM,84,Routine - Unscheduled,33920_20170927_103118,Employee eating or smoking,Moderate Risk,20,20,5,10,36
102577,EL TORO,2470 SAN BRUNO AVENUE,San Francisco,CA,94134,,,,14150596286,102577_20190926,09/26/2019 12:00:00 AM,,New Ownership,,,,,,,,
36348,El Tepa,2198 Folsom St,San Francisco,CA,94110,37.762217,-122.415035,POINT (-122.415035 37.762217),,36348_20191002,10-02-2019 00:00,77,Routine - Unscheduled,36348_20191002_103131,Moderate risk vermin infestation,Moderate Risk,53,53,3,2,20
1289,ORPHAN ANDY'S,3991 A 17th St,San Francisco,CA,94114,37.758132,-122.435614,POINT (-122.435614 37.758132),,1289_20161206,12-06-2016 00:00,94,Routine - Unscheduled,1289_20161206_103133,Foods not protected from contamination,Moderate Risk,115,115,3,5,5
4868,NABILA'S HAYES VALLEY HEALTH FOOD,559 HAYES St,San Francisco,CA,94102,37.776524,-122.425607,POINT (-122.425607 37.776524),,4868_20170706,07-06-2017 00:00,90,Routine - Unscheduled,4868_20170706_103145,Improper storage of equipment utensils or linens,Low Risk,22,22,4,11,9
409,EL FARO,82 01st St,San Francisco,CA,94105,37.788613,-122.393894,POINT (-122.393894 37.788613),,409_20170627,06/27/2017 12:00:00 AM,83,Routine - Unscheduled,409_20170627_103144,Unapproved or unmaintained equipment or utensils,Low Risk,32,32,1,10,8
35565,Daldas Market,200 Eddy St,San Francisco,CA,94102,37.784148,-122.411224,POINT (-122.411224 37.784148),,35565_20170905,09-05-2017 00:00,87,Routine - Unscheduled,35565_20170905_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20,20,5,10,36
60518,Ninki Sushi Bar & Restaurant,1439 TARAVAL St,San Francisco,CA,94116,37.742743,-122.481749,POINT (-122.481749 37.742743),,60518_20170824,08/24/2017 12:00:00 AM,78,Routine - Unscheduled,60518_20170824_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,40,40,10,7,35
64454,Sushirrito,59 New Montgomery St,San Francisco,CA,94105,37.787925,-122.400953,POINT (-122.400953 37.787925),,64454_20190625,06/25/2019 12:00:00 AM,80,Routine - Unscheduled,64454_20190625_103105,Improper cooling methods,High Risk,108,108,6,10,8
60355,Taqueria Castillo B,86 McAllister St,San Francisco,CA,94102,37.780994,-122.413637,POINT (-122.413637 37.780994),,60355_20170927,09/27/2017 12:00:00 AM,88,Routine - Unscheduled,60355_20170927_103133,Foods not protected from contamination,Moderate Risk,20,20,5,10,36
510,Donut Time,2401 Noriega St,San Francisco,CA,94122,37.753633,-122.48954,POINT (-122.48954 37.753633),,510_20161109,11-09-2016 00:00,87,Routine - Unscheduled,510_20161109_103120,Moderate risk food holding temperature,Moderate Risk,39,39,10,7,35
73,Santino's Vino,2101 Fillmore St,San Francisco,CA,94115,37.788932,-122.433895,POINT (-122.433895 37.788932),,73_20171129,11/29/2017 12:00:00 AM,88,Routine - Unscheduled,73_20171129_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,102,102,4,6,30
7772,LA REYNA BAKERY,3114 24th St,San Francisco,CA,94110,37.752549,-122.414425,POINT (-122.414425 37.752549),,7772_20190108,01-08-2019 00:00,84,Routine - Unscheduled,7772_20190108_103144,Unapproved or unmaintained equipment or utensils,Low Risk,53,53,3,2,20
59934,Ted's Sports Bar & Grill,312 HARRIET St,San Francisco,CA,94103,37.775357,-122.402758,POINT (-122.402758 37.775357),,59934_20180212,02-12-2018 00:00,92,Routine - Unscheduled,59934_20180212_103133,Foods not protected from contamination,Moderate Risk,32,32,1,10,34
59044,Taqueria Cazadores,1600 C Mission St,San Francisco,CA,94110,37.749851,-122.415121,POINT (-122.415121 37.749851),14156781286,59044_20180122,01/22/2018 12:00:00 AM,78,Routine - Unscheduled,59044_20180122_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,53,53,3,2,20
2841,"THE OLYMPIC CLUB AT LAKESIDE, UPPER",599 SKYLINE Blvd,San Francisco,CA,94132,37.708887,-122.497934,POINT (-122.497934 37.708887),14155404321,2841_20170818,08/18/2017 12:00:00 AM,94,Routine - Unscheduled,2841_20170818_103144,Unapproved or unmaintained equipment or utensils,Low Risk,43,43,10,8,16
3046,Mollie Stone's Grand Central Market,2435 CALIFORNIA St,San Francisco,CA,94115,37.788773,-122.434697,POINT (-122.434697 37.788773),14155564902,3046_20170505,05-05-2017 00:00,94,Routine - Unscheduled,3046_20170505_103145,Improper storage of equipment utensils or linens,Low Risk,103,103,4,6,30
3838,CAFE PICARO,3120 16th St,San Francisco,CA,94103,37.764908,-122.422442,POINT (-122.422442 37.764908),14155434089,3838_20180222,02/22/2018 12:00:00 AM,72,Routine - Unscheduled,3838_20180222_103120,Moderate risk food holding temperature,Moderate Risk,37,37,3,5,20
2995,CAFE ROCCO,1131 FOLSOM St,San Francisco,CA,94103,37.776127,-122.408602,POINT (-122.408602 37.776127),,2995_20190305,03-05-2019 00:00,85,Routine - Unscheduled,2995_20190305_103131,Moderate risk vermin infestation,Moderate Risk,32,32,1,10,34
38258,Hong Kong Bakery,4711 MISSION St,San Francisco,CA,94112,37.722898,-122.436086,POINT (-122.436086 37.722898),,38258_20190108,01-08-2019 00:00,68,Routine - Unscheduled,38258_20190108_103114,High risk vermin infestation,High Risk,90,90,9,1,7
6636,STARBUCKS,1390 MARKET St,San Francisco,CA,94102,37.777053,-122.416939,POINT (-122.416939 37.777053),,6636_20180417,04/17/2018 12:00:00 AM,88,Routine - Unscheduled,6636_20180417_103161,Low risk vermin infestation,Low Risk,21,21,5,10,36
17947,Um Ma Son,5850 GEARY BLVD,San Francisco,CA,94121,37.780278,-122.482311,POINT (-122.482311 37.780278),,17947_20190618,06/18/2019 12:00:00 AM,87,Routine - Unscheduled,17947_20190618_103144,Unapproved or unmaintained equipment or utensils,Low Risk,8,8,8,4,29
30532,Roadhouse Cafe,5191 03rd St,San Francisco,CA,94124,37.730959,-122.39194,POINT (-122.39194 37.730959),,30532_20190925,09/25/2019 12:00:00 AM,78,Routine - Unscheduled,30532_20190925_103103,High risk food holding temperature,High Risk,86,86,2,9,1
786,Piperade,1015 Battery St,San Francisco,CA,94111,37.800674,-122.401484,POINT (-122.401484 37.800674),,786_20190906,09-06-2019 00:00,90,Routine - Unscheduled,786_20190906_103130,Inadequate sewage or wastewater disposal,Moderate Risk,77,77,6,3,8
3834,SAFEWAY #1507,2020 MARKET St,San Francisco,CA,94114,37.768743,-122.427549,POINT (-122.427549 37.768743),14158393870,3834_20171208,12-08-2017 00:00,,Complaint Reinspection/Followup,,,,28,28,3,5,5
1154,SUNFLOWER RESTAURANT,506 Valencia St,San Francisco,CA,94103,37.764678,-122.421905,POINT (-122.421905 37.764678),14155625023,1154_20190401,04-01-2019 00:00,,Reinspection/Followup,,,,37,37,3,5,20
63503,Mason Street Deli and Market,39 MASON,San Francisco,CA,94102,37.784094,-122.409274,POINT (-122.409274 37.784094),14155624312,63503_20180604,06-04-2018 00:00,96,Routine - Unscheduled,63503_20180604_103154,Unclean or degraded floors walls or ceilings,Low Risk,20,20,5,10,36
17750,Squat and Gobble Cafe,2263 Chestnut St,San Francisco,CA,94123,37.800254,-122.440467,POINT (-122.440467 37.800254),,17750_20180604,06-04-2018 00:00,,Complaint,,,,17,17,4,6,13
60823,Trace Restaurant,181 3rd St 1/F,San Francisco,CA,94103,37.785207,-122.400629,POINT (-122.400629 37.785207),,60823_20171215,12/15/2017 12:00:00 AM,,Reinspection/Followup,,,,32,32,1,10,8
1300,WE BE SUSHI,1071 VALENCIA St,San Francisco,CA,94110,37.755824,-122.420986,POINT (-122.420986 37.755824),14155820607,1300_20171005,10-05-2017 00:00,74,Routine - Unscheduled,1300_20171005_103154,Unclean or degraded floors walls or ceilings,Low Risk,53,53,3,2,20
4608,Gourmet Kitchen,1051 Stockton St,San Francisco,CA,94108,37.795594,-122.408204,POINT (-122.408204 37.795594),,4608_20170801,08-01-2017 00:00,94,Routine - Unscheduled,4608_20170801_103154,Unclean or degraded floors walls or ceilings,Low Risk,104,104,6,3,6
